leaf_spots,yellowing,wilting,mold,leaf_curl,discoloration,label
3.4340559547098106,3.1721757142594704,1.3292937832740939,1.4526542500774249,7.878628835081209,6.921099686712415,banana_bract_mosaic_virus
5.578141829034741,1.6807329267248121,3.941469440867043,3.0766772263096684,3.6675302645225916,5.876959357904248,groundnut_rust
0.19145187320862833,7.149044595935721,5.744864923427475,1.8206531682020135,0.0,5.428135438279771,banana_panama
5.470466897948276,1.6909976593617024,1.2232444051195048,1.0442389461305381,4.938284862412761,4.508070242212033,radish_flea_beetle
8.139464962529589,1.2181224378601159,0.0,6.121183893487128,0.0,3.7302815177287796,banana_cordana
3.264757587406426,1.7888438483929356,6.233786798634613,8.762374140298483,1.2851765286682613,3.189337551250192,radish_downey_mildew
0.3859015001370896,0.0,0.0,0.03184497771344424,0.0,0.0,groundnut_healthy
4.416399347308376,0.7370888477087931,1.0450939075263086,2.1064021171021037,0.0,5.312870069273872,groundnut_early_rust
4.985365320087327,1.1046367751649147,0.9246983625439413,3.2566346793947396,0.0,4.686163809159777,groundnut_early_rust
1.1524043519644496,8.794250483230993,2.597659830579196,0.47735288887306515,0.178610144265396,5.873124100072361,chilli_yellowish
0.7688679923606863,2.0295768538526517,1.3982078188938083,0.8511073286763525,10.0,4.987431067340022,chilli_leafcurl
1.6216440136566508,5.870772759200345,8.29530033837969,2.0372639674325477,3.778352922123843,4.660138353265721,banana_moko
0.5761801766833914,2.6319008787718676,1.7752499513954152,1.020722973809885,4.4955736081081685,4.198979513540623,chilli_whitefly
4.728875790431962,6.507537483036387,2.249955626657262,1.2241037362312048,6.05363013919474,6.089602855312152,radish_mosaic
6.636332779121203,5.88366350490503,3.0576213805896924,7.304782054390354,3.2536534901175207,3.8384717428724207,groundnut_late_leaf_spot
1.7347490437555393,7.083243763189683,8.231116302477567,5.870531562328791,0.0,5.81986761774657,banana_moko
6.160300881290562,2.1323122741054266,5.371466776120582,4.652007516398857,0.9673713584225132,5.913026736487158,cauliflower_bacterial_spot_rot
7.146436127660625,4.140549059379822,3.2834683755170797,4.873013316275182,1.5387351480884948,4.753079607587393,banana_pestalotiopsis
3.4247722620764103,6.271184450004537,4.715729831417849,2.699393683347367,5.181720512192862,4.681283226752605,chilli_whitefly
6.022560827775777,3.0620520762998558,3.7989892489083688,1.3879626135931176,2.358609642859247,3.7074093069887146,radish_flea_beetle
0.11551516287142088,0.0,0.49699357845266484,0.595503274875346,0.0,0.0,groundnut_healthy
4.383474147001523,1.1905848430904165,1.2755533171478517,9.068174370279468,2.842924780611276,2.894361309835202,radish_downey_mildew
5.50541213376982,2.0979077223753744,1.9536594397415423,3.178382928984815,0.0,2.733834943681165,groundnut_early_leaf_spot
2.0670367278133965,6.6284203432143265,9.375233090016097,0.0,1.9800675892089092,4.873017491002763,banana_moko
6.944060525650756,5.007435164414995,2.7483610149441406,5.637836435681911,2.606623239079668,8.864556335727954,groundnut_rust
8.05596483987916,4.374928515315484,1.9987516652458541,5.718505164456975,2.825911652926896,7.6572867744850726,banana_yb_sigatoka
4.427239802053608,3.1228586380171834,2.2441591810351498,5.115716455434205,0.0,6.203792007100425,chilli_anthracnose
2.2217103762244035,6.062210959317855,4.089322276610874,0.6732330988115065,2.8173320943842115,9.461128455757718,groundnut_nutrition_deficiency
3.8539787557526255,1.3663032318759853,1.113902354236546,3.284817743387437,1.0941214086371196,6.335085305130422,groundnut_early_rust
2.49266010239314,6.722716627050784,9.671817509521887,4.007218937077923,3.0473892212067613,3.8406119319554994,banana_moko
0.7640332702676771,7.055295065959782,6.711573609298697,3.0972990514809884,1.4232224702141103,8.047257947339434,banana_moko
3.5213466925498604,4.597141122987386,2.0745122409007206,8.733057539662386,2.9161085755810436,2.704478417756901,radish_downey_mildew
9.208736650095373,3.2581899494797972,0.056992332180962224,7.755687417290486,0.6808959109653376,6.668249666841775,banana_sigatoka
2.6505739844633256,3.0973495001022036,1.9806990363404335,8.181459465605057,0.9691072203616922,4.032985160032975,cauliflower_downy_mildew
0.0,0.0,0.09599689431113377,0.7961125368243874,0.0,0.0,cauliflower_healthy
9.40961735903364,3.0554240853641157,3.6534158669141314,6.136792307270031,1.188486187263908,5.28805979419033,groundnut_late_leaf_spot
7.762311643820768,6.56075048126715,4.041366551450935,6.2728860947899445,0.93218627487063,5.847064530106132,banana_yb_sigatoka
0.0,6.548655676431016,8.527941242706412,1.0850984592765027,0.08756363054064342,5.5276661015603885,banana_panama
0.0,0.0912939021071681,0.0,0.12521514150052243,0.3401435828588784,0.0,cauliflower_healthy
3.1228140717769532,6.525866113992991,2.866006476851882,0.0,5.370575680464271,7.587249473473502,banana_bract_mosaic_virus
7.5985616312499475,3.605949688699837,3.3292653151789384,7.67992257807127,1.7731726001298407,6.175770733983982,banana_sigatoka
6.738437938047125,2.2264534427058322,3.2478067501749965,5.107073944249699,2.0756211906790742,6.6284216896549975,chilli_anthracnose
5.8287410265747415,3.307405351475667,2.304281873765415,2.9887541297750824,0.0,5.740551698660009,groundnut_early_rust
4.0826546032340465,4.305528303922262,3.6262694809621014,4.665602274290495,2.675263832098495,4.826310884803737,chilli_anthracnose
3.4907556009689102,0.8359753090396167,4.0735026392024105,2.3984905265638976,3.39638433696219,1.7663617626442378,radish_flea_beetle
4.51352362543048,0.0,3.151956719309223,3.1345657783910776,6.840367192070827,1.676089532923058,radish_flea_beetle
10.0,4.518931732509175,3.6367147978671897,4.708221540126121,1.5378735477866565,4.120836581542865,groundnut_late_leaf_spot
4.805229111307008,3.2335291181532293,2.459828462452793,3.519836724036928,1.5577543233327584,5.478033160520807,groundnut_early_leaf_spot
7.153354463265847,3.984752392846839,3.788278447583577,5.133183114461965,2.0718917288954044,7.1485055710291325,banana_yb_sigatoka
3.3822010235978075,5.8752985420636135,2.4262239327524657,1.6343852448875236,5.209173204231893,2.726017888769797,chilli_whitefly
6.747606672561411,1.839294314422721,3.468581152649202,6.290144898778108,1.0200643642148162,7.537523574481611,chilli_anthracnose
0.6431595064869017,0.0,0.0,0.08497425984889824,0.0,0.43751225099677954,radish_healthy
0.6675750068699873,7.607552426799042,5.323096860866895,1.2472910445661165,3.7326340730511918,7.195161363880213,chilli_yellowish
5.036224888454738,6.384881059032596,3.7803734369956112,3.0301506111668366,5.301131831883991,3.4392670985529494,chilli_whitefly
9.55847832729589,3.71609909919538,4.581673547804869,6.411594136885567,2.78111794699994,6.658339185840794,groundnut_late_leaf_spot
7.843502207819466,2.703812003428131,0.5592275212146858,1.5023903336287465,3.981439709939563,5.291865887902671,chilli_leafspot
2.8681466929569743,3.800009735947148,2.0006167441389575,5.867697410207568,1.9618864120517745,5.746288362579699,radish_downey_mildew
0.2150445780858761,0.0,0.0,0.0,0.27125211483225775,0.6293806198800342,cauliflower_healthy
6.162992201488586,1.9173828439581893,1.5128349824716096,5.626643053605691,2.4863486541612807,8.373579333062878,groundnut_rust
10.0,4.819605951483548,3.2400405447747938,5.919587949929735,1.0139830084339732,8.948235053070167,banana_yb_sigatoka
9.024145355497032,5.07004069728349,1.1931276988081974,7.403799746585081,0.0,6.488508460078598,banana_sigatoka
0.3138630265700326,0.0,0.0,0.0,0.3649605984524557,0.0,radish_healthy
0.9162785217396009,0.4070758810591333,0.24103336366769307,0.18436657365875986,0.19689864910812577,0.0,banana_healthy
9.711843385287969,1.4971065786173465,0.7395390711802323,3.0636871294254426,1.197090482827738,4.924701769317019,chilli_leafspot
2.8499136890465047,0.9971986299430733,5.102186137229053,2.3569720823184173,3.1316428044273046,2.958991824413444,radish_flea_beetle
7.883900713603574,2.485893923999957,2.313685403056653,3.5025805390388194,4.351821472422844,3.831360615568092,chilli_leafspot
3.3326575038870634,1.8439276477356559,6.002883430991597,0.8689303930497485,8.937734548851822,2.6135662146095298,banana_insectpest
7.608063463206545,6.382456474312352,1.1363576665922153,4.315729644523605,1.8994602801331224,7.704845730705343,banana_pestalotiopsis
8.75636709974891,5.206877983672886,2.8996443781932935,5.803169469287835,2.588791616870465,2.7983739794573053,groundnut_late_leaf_spot
6.734495651697074,2.6678240401332953,2.3688880373709207,5.978884655047156,2.0325681860316944,3.3003070737172737,banana_cordana
0.7263931278283386,4.3116270454752135,9.482721692641558,3.5851949474488523,1.129616945175401,4.912021745814849,banana_panama
0.0,0.0,0.0,0.3607396618786716,0.0,0.37874757466874276,banana_healthy
2.5976377754336504,7.767575977971784,4.430313719908257,2.877196607275593,6.384081474699206,5.984710242457142,radish_mosaic
3.5264820480689707,5.605477130401359,1.6884446504336708,0.783976860203764,7.380523823683368,6.2918487688851155,radish_mosaic
1.9169367104701784,0.4082782072304043,2.67535591540648,1.7479065081501672,8.852674289175827,5.0827909133564635,chilli_leafcurl
1.5239162170246545,1.6191794093089582,5.129418239703964,2.230277283047643,9.338011173747775,4.230130983098128,banana_insectpest
8.05611349013058,4.398846799868782,0.0,7.544686275329616,0.0,5.250198457878621,banana_sigatoka
7.377803196050784,3.408337004235599,1.1204815594851125,6.614489782993392,2.4442035617844047,5.511731259513131,groundnut_late_leaf_spot
5.413564794730499,4.513536928706234,3.2024013120231496,5.511094562154556,1.8358653595291157,4.918279310789385,groundnut_late_leaf_spot
8.403821079742043,2.579560986701034,2.084118750730877,5.289742910048346,2.8952695266626343,3.167406759946303,radish_black_leaf_spot
0.7689582728366284,7.074797619542948,8.128603898311516,1.7057847103624835,1.7896465641151846,5.479181122062957,banana_moko
9.22175778102166,3.154150938887778,2.8112568538033784,1.8104440874561099,2.293606441216326,4.385870973804516,radish_black_leaf_spot
7.073369134634745,5.998723856423833,2.549399951909315,6.839357096274842,0.0,6.415986235627743,banana_pestalotiopsis
5.567289992321133,3.171531713716448,4.07901799938211,7.677560175431159,1.7656613217289086,4.601013369933348,banana_cordana
4.294776855573128,1.5365060582018013,3.8216192251276193,0.7101040467931303,5.859957072405081,4.125446708847635,radish_flea_beetle
2.2689109781725003,5.0151108809381535,2.117211318258598,0.07238825937344029,6.029412209110731,7.597597949494539,banana_bract_mosaic_virus
8.482938630186585,1.7147355844211414,2.816259326540539,6.43100901497357,0.0,4.383582191102772,banana_cordana
3.584210482760989,7.012687511569348,5.194632030008937,1.9022528146665447,1.8105890167185636,8.693020345528653,cauliflower_Blackrot
0.0,0.18269810411809648,0.0,0.2678201125083046,0.0,0.0,cauliflower_healthy
1.4831234420407786,9.686493145205931,4.270646215890674,2.3557610792590706,3.827027518437778,6.825318820308539,chilli_yellowish
4.496276345159825,1.1878271173444226,2.239126655298135,3.0669475543398645,2.276747014055017,5.502052945040624,groundnut_early_rust
0.0,5.018529789433794,9.469451192684872,2.698138124754035,0.9805322588848705,7.388200537244387,banana_panama
0.867677940896803,0.594598798638516,4.503676472314695,0.0,10.0,0.6922446434911467,chilli_leafcurl
10.0,6.428635572461212,2.7591777379496043,5.514364971764008,3.2355252337036315,9.378964540202713,banana_yb_sigatoka
5.227161273017116,0.4119868014509287,0.6227433875121346,1.7150271961477106,1.3491051370150648,3.310485833665148,radish_flea_beetle
5.507631773126743,2.4431570871038217,0.15119944257044748,2.2032038263551295,1.6852246058056124,4.64462585503537,radish_black_leaf_spot
0.5084154445064257,0.3136640601369047,0.2784739411702516,0.0,0.0,0.11179972722295264,cauliflower_healthy
5.10001442117011,2.599943933270801,4.602200734040583,4.0964347911556365,2.048627530780412,6.913408846861966,cauliflower_bacterial_spot_rot
4.8030134798074196,2.45074547804365,1.7428063206261035,3.4723618518894797,0.9911333561436116,6.976608684780826,groundnut_early_rust
1.3212619475010867,2.0285345810427695,4.851601038308868,6.563754697388383,3.999932976277039,2.3118131058659124,radish_downey_mildew
1.2498010540531528,8.664193108988473,4.29768785327098,0.8112747955090065,1.7181554022548198,7.647457040033221,chilli_yellowish
6.799453943456307,3.3390959405859597,1.7015706485797435,6.928814691223991,1.5891699419659016,4.881853343259781,banana_cordana
8.21268331679323,5.523106806278345,1.4032194243707967,7.3528984465518565,1.196001616813046,7.754060419508542,banana_sigatoka
6.365858802519531,1.8236235048592833,1.478906754560307,5.1931705971045865,3.8092492391760375,5.50959318515275,chilli_anthracnose
8.4851553022888,1.9542569130518626,1.7024549512065326,6.424038224621528,0.3808228127811045,6.5002476751080485,banana_sigatoka
5.214449502945547,1.8580900852161395,2.1878507498029527,7.152405719167333,3.34657969142559,7.529061761729976,groundnut_rust
5.793677208723165,1.3689584776040125,2.293991931230777,9.08957570936616,2.775254412114478,2.6701903642183042,cauliflower_downy_mildew
6.368942960542969,3.351610568710386,5.702625839428241,1.9944012788382737,2.4452644858584356,5.1180298784912805,cauliflower_bacterial_spot_rot
4.940091263756606,3.7385049393642467,0.0,3.4912092565603365,5.104258486229151,0.7970200406370647,radish_flea_beetle
3.1249370181818446,6.668862732635189,3.1306133663401488,2.4281315747436887,3.3810513084228115,6.17913083130233,groundnut_nutrition_deficiency
8.508791309737651,2.732666116975496,0.0,5.7697370971150805,1.137930126110958,7.7127943819137235,banana_sigatoka
7.630524841953863,3.8328241044728903,3.5385300697118147,3.3432545401535525,3.8798590051459123,5.763850445690801,chilli_leafspot
0.0,0.747469113726618,0.020662816135309233,0.2215010652236876,0.4757748852870214,0.0,banana_healthy
10.0,1.4302829436163544,1.1604790295571634,6.7487492640257045,2.7457914089759807,4.036316376952218,banana_sigatoka
5.193336850610689,2.7752074245374616,1.1540087669693295,4.450483583513456,7.3543359287450425,2.0682010314083996,banana_insectpest
0.0,0.0,0.20854024900432233,0.0,0.0,0.0,chilli_healthy
0.5640013131007539,0.5801240659148095,0.09652540147905742,0.0,0.8898309435438445,0.27799371684506946,chilli_healthy
6.221037708716752,2.4445003446164075,6.290468665299697,5.3325998387768605,3.2990444104194916,5.207822559196229,cauliflower_bacterial_spot_rot
5.399740963687491,1.472408001322474,1.55025937995393,4.566174087407374,0.27450389481502513,5.036610512366538,groundnut_early_leaf_spot
3.193148405144831,2.2024170312926112,2.4562128651265356,3.1125995344626824,1.0248504204224842,4.717527654952408,groundnut_early_rust
6.369075172580329,1.3633584796447902,5.479735901140221,3.183080264105168,1.5574360817733575,7.135129152767325,cauliflower_bacterial_spot_rot
8.49387886299714,2.87031619719757,4.345160428337254,6.966689643367408,3.1709880047462757,5.010629244402675,banana_pestalotiopsis
8.976339843741746,5.723882022072205,0.7113371147904965,6.166740687666113,2.8584968494928527,5.30235632495368,groundnut_late_leaf_spot
3.278498756243879,7.269932980644427,4.910227048917677,1.534393794610693,2.6203989681122017,5.797836199368323,groundnut_nutrition_deficiency
0.9790658076508878,0.24490562739700655,0.0,0.41633287894018034,0.0,0.22600268429122386,chilli_healthy
0.5760111514226884,0.0,0.41255817988133364,0.33677208115440865,0.0,0.7564926557063433,radish_healthy
0.0,5.729684829010376,6.145882008152006,2.2311818391776295,1.4384730903101688,5.953005461468688,banana_panama
2.3553443324774914,5.313266326615867,2.006136147970953,0.7184954399498238,4.301555109539503,6.495225612681569,banana_bract_mosaic_virus
5.079530079299073,1.5718922170798544,3.8316164636216556,0.6777081860306235,2.9265161828961492,1.2586903670580727,radish_flea_beetle
1.4268800583516184,9.057830612711795,4.5593174580845455,3.693326010934562,2.5246383355613227,5.8796389400926685,chilli_yellowish
2.0780314820163825,7.349732063982975,8.38489344362579,2.8198548848012828,2.6683063930143875,8.14481569731579,banana_panama
4.5415873896920935,1.6359682572950218,4.482580523403683,8.764542848493473,3.870060814256938,3.1849336753382795,cauliflower_downy_mildew
9.839375758788103,4.185715180292025,3.161027593891011,3.63680674758934,1.9951414987805103,4.577339217323052,chilli_leafspot
0.0,0.0,0.18084754968484076,0.0,0.45005010012101115,0.0,radish_healthy
5.114212974908472,1.0253853058495845,2.530478742110951,3.933290229128275,1.3799490686841376,5.736568101063432,chilli_anthracnose
5.941204837631346,4.479661205382497,0.9986069826994957,3.3373228833207564,2.245837169702825,7.572537673381038,groundnut_rust
